,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
576,Genetic2Generated,ID:576,ByteField,SockAddrsField,SockAddrsField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Genetic2Generated,ID:577,LongField,XStrLenField,XStrLenField,XStrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Genetic2Generated,ID:578,LenField,LenField,LenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Genetic2Generated,ID:579,XBitField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Genetic2Generated,ID:580,FieldLenField,FieldLenField,XStrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Genetic2Generated,ID:581,IP6Field,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Genetic2Generated,ID:582,XNBytesField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Genetic2Generated,ID:583,StrField,StrField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Genetic2Generated,ID:584,XNBytesField,XNBytesField,XNBytesField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Genetic2Generated,ID:585,IP6Field,IP6Field,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Genetic2Generated,ID:586,IntEnumField,IntEnumField,BitEnumField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Genetic2Generated,ID:587,IP6Field,ByteField,XStrLenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Genetic2Generated,ID:588,ByteEnumField,XIntField,LongField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Genetic2Generated,ID:589,Field,Field,XIntField,IntField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Genetic2Generated,ID:590,IntField,IntEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Genetic2Generated,ID:591,ByteEnumField,ByteEnumField,FieldListField,ShortField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Genetic2Generated,ID:592,XByteField,FieldLenField,XByteField,XByteField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Genetic2Generated,ID:593,Field,Field,ByteEnumField,ByteEnumField,XShortField,ByteEnumField,ByteEnumField,ByteEnumField,XShortField,FlagsField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Genetic2Generated,ID:594,LongField,PadField,PadField,PadField,ShortField,PadField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Genetic2Generated,ID:595,ShortEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Genetic2Generated,ID:596,ShortEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Genetic2Generated,ID:597,FieldListField,StrLenField,LenField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Genetic2Generated,ID:598,ShortEnumField,XNBytesField,XNBytesField,StrField,XNBytesField,StrField,StrField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Genetic2Generated,ID:599,IntEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Genetic2Generated,ID:600,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Genetic2Generated,ID:601,MayEnd,XIntField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Genetic2Generated,ID:602,SignedIntField,ShortField,EnumField,ShortField,ShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Genetic2Generated,ID:603,MACField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Genetic2Generated,ID:604,BitField,ShortEnumField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Genetic2Generated,ID:605,BitField,BitField,XStrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Genetic2Generated,ID:606,ByteEnumField,ByteEnumField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Genetic2Generated,ID:607,ShortEnumField,LenField,MACField,MACField,MACField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Genetic2Generated,ID:608,IntField,LongField,ShortField,IntField,LongField,XByteField,XBitField,XByteField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Genetic2Generated,ID:609,ShortEnumField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Genetic2Generated,ID:610,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Genetic2Generated,ID:611,XShortField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Genetic2Generated,ID:612,StrFixedLenField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Genetic2Generated,ID:613,LenField,IntField,XBitField,IntField,IntField,ByteField,ByteField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Genetic2Generated,ID:614,StrFixedLenField,StrFixedLenField,EnumField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Genetic2Generated,ID:615,IntEnumField,BitField,XIntField,BitField,EnumField,LongField,LongField,FieldListField,XIntField,LongField,LongField,ByteEnumField,ByteEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Genetic2Generated,ID:616,ByteField,SignedIntField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Genetic2Generated,ID:617,LenField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Genetic2Generated,ID:618,ByteField,FlagsField,ByteField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Genetic2Generated,ID:619,IP6Field,IP6Field,IP6Field,IP6Field,IP6Field,IP6Field,IP6Field,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Genetic2Generated,ID:620,SockAddrsField,SockAddrsField,IP6Field,PadField,XStrLenField,XStrLenField,XStrLenField,XStrLenField,FlagsField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Genetic2Generated,ID:621,XNBytesField,StrLenField,XShortField,StrLenField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Genetic2Generated,ID:622,SockAddrsField,SockAddrsField,SockAddrsField,ShortField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Genetic2Generated,ID:623,BitEnumField,BitEnumField,BitEnumField,BitEnumField,MACField,BitEnumField,BitEnumField,PadField,BitEnumField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Genetic2Generated,ID:624,ShortEnumField,XNBytesField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Genetic2Generated,ID:625,XStrLenField,XStrLenField,XStrLenField,XStrLenField,XStrLenField,XShortField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Genetic2Generated,ID:626,XIntField,IntEnumField,ShortEnumField,SignedIntField,StrField,IntField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Genetic2Generated,ID:627,FieldListField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Genetic2Generated,ID:628,BitEnumField,PadField,IntField,PadField,IntField,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Genetic2Generated,ID:629,XShortField,XShortField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Genetic2Generated,ID:630,BitEnumField,XNBytesField,StrLenField,UUIDField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Genetic2Generated,ID:631,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Genetic2Generated,ID:632,IP6Field,MayEnd,IP6Field,IntEnumField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Genetic2Generated,ID:633,SockAddrsField,StrLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Genetic2Generated,ID:634,LenField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Genetic2Generated,ID:635,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Genetic2Generated,ID:636,ByteField,BitField,XIntField,BitField,XBitField,XBitField,XBitField,MACField,MACField,XBitField,XBitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Genetic2Generated,ID:637,IP6Field,IP6Field,XStrLenField,IP6Field,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Genetic2Generated,ID:638,ShortField,ShortField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Genetic2Generated,ID:639,XShortField,StrLenField,StrLenField,StrLenField,StrLenField,StrLenField,StrLenField,StrLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Genetic2Generated,ID:640,LongField,ByteField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Genetic2Generated,ID:641,StrFixedLenField,XIntField,ShortField,FieldListField,SockAddrsField,SockAddrsField,SockAddrsField,SockAddrsField,SockAddrsField,SockAddrsField,SockAddrsField,SockAddrsField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Genetic2Generated,ID:642,BitEnumField,BitEnumField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Genetic2Generated,ID:643,IntEnumField,IntEnumField,ShortField,IP6Field,FlagsField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Genetic2Generated,ID:644,MayEnd,IntEnumField,IntField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Genetic2Generated,ID:645,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Genetic2Generated,ID:646,LongField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Genetic2Generated,ID:647,XStrLenField,XStrLenField,LongField,LongField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Genetic2Generated,ID:648,LongField,ByteField,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Genetic2Generated,ID:649,MACField,BitField,BitField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Genetic2Generated,ID:650,SockAddrsField,SockAddrsField,FieldListField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Genetic2Generated,ID:651,PadField,PadField,PadField,PadField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Genetic2Generated,ID:652,ByteField,ByteField,ByteField,ByteField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Genetic2Generated,ID:653,XStrLenField,StrLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Genetic2Generated,ID:654,MACField,MACField,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Genetic2Generated,ID:655,FlagsField,XNBytesField,XNBytesField,XNBytesField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Genetic2Generated,ID:656,IntEnumField,IntEnumField,ShortField,IntField,IntEnumField,XIntField,IntField,BitField,IntEnumField,IntEnumField,IntEnumField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Genetic2Generated,ID:657,IntEnumField,XNBytesField,XIntField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Genetic2Generated,ID:658,FieldLenField,XStrLenField,XIntField,XStrLenField,BitField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Genetic2Generated,ID:659,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Genetic2Generated,ID:660,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Genetic2Generated,ID:661,XBitField,XBitField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Genetic2Generated,ID:662,LenField,ShortField,ShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Genetic2Generated,ID:663,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Genetic2Generated,ID:664,IntEnumField,IntEnumField,MACField,SockAddrsField,IntEnumField,XIntField,MACField,SignedIntField,MACField,MACField,MACField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Genetic2Generated,ID:665,XIntField,XIntField,XIntField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Genetic2Generated,ID:666,ByteField,ByteEnumField,ByteEnumField,ByteEnumField,XBitField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Genetic2Generated,ID:667,IP6Field,IP6Field,IP6Field,XShortField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Genetic2Generated,ID:668,SockAddrsField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Genetic2Generated,ID:669,XBitField,XShortField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Genetic2Generated,ID:670,LenField,LenField,Field,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Genetic2Generated,ID:671,XStrLenField,XStrLenField,ShortField,IP6Field,ShortEnumField,FieldLenField,XIntField,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Genetic2Generated,ID:672,StrField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Genetic2Generated,ID:673,ByteEnumField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Genetic2Generated,ID:674,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Genetic2Generated,ID:675,ShortEnumField,ShortEnumField,ByteField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Genetic2Generated,ID:676,ShortEnumField,ShortEnumField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Genetic2Generated,ID:677,FlagsField,PadField,PadField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Genetic2Generated,ID:678,UUIDField,UUIDField,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Genetic2Generated,ID:679,UUIDField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Genetic2Generated,ID:680,XIntField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Genetic2Generated,ID:681,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Genetic2Generated,ID:682,FlagsField,IP6Field,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Genetic2Generated,ID:683,BitEnumField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Genetic2Generated,ID:684,XShortField,ShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Genetic2Generated,ID:685,PadField,PadField,FieldLenField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Genetic2Generated,ID:686,Field,StrFixedLenField,StrFixedLenField,Field,Field,Field,FieldLenField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Genetic2Generated,ID:687,FieldListField,EnumField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Genetic2Generated,ID:688,StrLenField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Genetic2Generated,ID:689,StrLenField,XByteField,XByteField,XByteField,XShortField,IntEnumField,XShortField,StrLenField,IntEnumField,IntEnumField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Genetic2Generated,ID:690,FieldListField,FieldListField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Genetic2Generated,ID:691,XByteField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Genetic2Generated,ID:692,IntField,IntField,ShortField,StrLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Genetic2Generated,ID:693,StrLenField,StrLenField,FlagsField,FlagsField,StrLenField,StrLenField,SockAddrsField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Genetic2Generated,ID:694,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Genetic2Generated,ID:695,MACField,IntField,XBitField,XBitField,XBitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Genetic2Generated,ID:696,BitEnumField,BitEnumField,ShortField,FieldListField,FieldListField,XStrLenField,FieldListField,BitEnumField,BitEnumField,BitEnumField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Genetic2Generated,ID:697,IP6Field,IP6Field,ShortField,ByteField,LenField,IP6Field,IP6Field,IP6Field,IP6Field,ByteField,ByteField,ByteField,ByteField,IP6Field,IP6Field,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Genetic2Generated,ID:698,LenField,IP6Field,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Genetic2Generated,ID:699,StrLenField,StrLenField,StrLenField,EnumField,EnumField,EnumField,EnumField,ByteEnumField,ByteEnumField,ByteEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Genetic2Generated,ID:700,StrField,StrField,FlagsField,XShortField,BitField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Genetic2Generated,ID:701,FlagsField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Genetic2Generated,ID:702,ByteEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Genetic2Generated,ID:703,XShortField,IntField,FieldListField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Genetic2Generated,ID:704,ShortField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Genetic2Generated,ID:705,BitField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Genetic2Generated,ID:706,UUIDField,UUIDField,UUIDField,UUIDField,UUIDField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Genetic2Generated,ID:707,XNBytesField,XNBytesField,XNBytesField,XNBytesField,XNBytesField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Genetic2Generated,ID:708,XByteField,ShortEnumField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Genetic2Generated,ID:709,XBitField,XByteField,XBitField,XBitField,XBitField,XBitField,XBitField,XBitField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Genetic2Generated,ID:710,LenField,XShortField,LenField,FlagsField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Genetic2Generated,ID:711,StrFixedLenField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Genetic2Generated,ID:712,MayEnd,FieldListField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Genetic2Generated,ID:713,ByteEnumField,IP6Field,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Genetic2Generated,ID:714,LenField,LenField,LenField,MACField,MACField,MACField,LenField,LenField,LenField,LenField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Genetic2Generated,ID:715,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Genetic2Generated,ID:716,BitEnumField,StrField,XIntField,StrField,XShortField,IntField,IntField,SignedIntField,IntField,IntField,IntField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Genetic2Generated,ID:717,XShortField,XShortField,XShortField,BitEnumField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Genetic2Generated,ID:718,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Genetic2Generated,ID:719,XByteField,XByteField,XByteField,XByteField,XByteField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
