Model,Regularisation,Round,Score
TransformerModel,1.6666666666666665,43,0.9186410256410257
TransformerModel,1.6666666666666665,44,0.9267350427350427
TransformerModel,1.6666666666666665,45,0.9306410256410257
TransformerModel,1.6666666666666665,46,0.9281880341880342
TransformerModel,1.6666666666666665,47,0.9096410256410257
TransformerModel,1.6666666666666665,48,0.9487350427350427
TransformerModel,1.6666666666666665,49,0.9311880341880342
TransformerModel,1.8333333333333333,0,0.9381880341880342
TransformerModel,1.8333333333333333,1,0.9567350427350427
TransformerModel,1.8333333333333333,2,0.9266410256410257
TransformerModel,1.8333333333333333,3,0.9277350427350427
TransformerModel,1.8333333333333333,4,0.9591880341880342
TransformerModel,1.8333333333333333,5,0.9542820512820513
TransformerModel,1.8333333333333333,6,0.9271880341880342
TransformerModel,1.8333333333333333,7,0.9472820512820513
TransformerModel,1.8333333333333333,8,0.9391880341880342
TransformerModel,1.8333333333333333,9,0.9541880341880342
TransformerModel,1.8333333333333333,10,0.9457350427350427
TransformerModel,1.8333333333333333,11,0.9356410256410257
TransformerModel,1.8333333333333333,12,0.9397350427350427
TransformerModel,1.8333333333333333,13,0.9106410256410257
TransformerModel,1.8333333333333333,14,0.9346410256410257
TransformerModel,1.8333333333333333,15,0.9532820512820513
TransformerModel,1.8333333333333333,16,0.9507350427350427
TransformerModel,1.8333333333333333,17,0.9351880341880342
TransformerModel,1.8333333333333333,18,0.9477350427350427
TransformerModel,1.8333333333333333,19,0.9050940170940172
TransformerModel,1.8333333333333333,20,0.9286410256410257
TransformerModel,1.8333333333333333,21,0.9487350427350427
TransformerModel,1.8333333333333333,22,0.9431880341880342
TransformerModel,1.8333333333333333,23,0.9606410256410257
TransformerModel,1.8333333333333333,24,0.9176410256410257
TransformerModel,1.8333333333333333,25,0.9347350427350427
TransformerModel,1.8333333333333333,26,0.9571880341880342
TransformerModel,1.8333333333333333,27,0.9216410256410257
TransformerModel,1.8333333333333333,28,0.9230940170940172
TransformerModel,1.8333333333333333,29,0.9336410256410257
TransformerModel,1.8333333333333333,30,0.9491880341880342
TransformerModel,1.8333333333333333,31,0.9371880341880342
TransformerModel,1.8333333333333333,32,0.9828290598290599
TransformerModel,1.8333333333333333,33,0.9196410256410257
TransformerModel,1.8333333333333333,34,0.9351880341880342
TransformerModel,1.8333333333333333,35,0.9391880341880342
TransformerModel,1.8333333333333333,36,0.9310940170940172
TransformerModel,1.8333333333333333,37,0.9216410256410257
TransformerModel,1.8333333333333333,38,0.9380940170940172
TransformerModel,1.8333333333333333,39,0.9245470085470086
TransformerModel,1.8333333333333333,40,0.9501880341880342
TransformerModel,1.8333333333333333,41,0.9331880341880342
TransformerModel,1.8333333333333333,42,0.9391880341880342
TransformerModel,1.8333333333333333,43,0.9326410256410257
TransformerModel,1.8333333333333333,44,0.9316410256410257
TransformerModel,1.8333333333333333,45,0.9557350427350427
TransformerModel,1.8333333333333333,46,0.9306410256410257
TransformerModel,1.8333333333333333,47,0.9562820512820513
TransformerModel,1.8333333333333333,48,0.9381880341880342
TransformerModel,1.8333333333333333,49,0.9376410256410257
TransformerModel,2.0,0,0.9407350427350427
TransformerModel,2.0,1,0.9391880341880342
TransformerModel,2.0,2,0.9407350427350427
TransformerModel,2.0,3,0.9326410256410257
TransformerModel,2.0,4,0.9617350427350427
TransformerModel,2.0,5,0.9536410256410257
TransformerModel,2.0,6,0.9376410256410257
TransformerModel,2.0,7,0.9356410256410257
TransformerModel,2.0,8,0.9411880341880342
TransformerModel,2.0,9,0.9581880341880342
TransformerModel,2.0,10,0.9416410256410257
TransformerModel,2.0,11,0.9391880341880342
TransformerModel,2.0,12,0.9577350427350427
TransformerModel,2.0,13,0.9557350427350427
TransformerModel,2.0,14,0.9256410256410257
TransformerModel,2.0,15,0.9466410256410257
TransformerModel,2.0,16,0.9351880341880342
TransformerModel,2.0,17,0.9371880341880342
TransformerModel,2.0,18,0.9155470085470085
TransformerModel,2.0,19,0.9527350427350427
TransformerModel,2.0,20,0.9326410256410257
TransformerModel,2.0,21,0.9531880341880342
TransformerModel,2.0,22,0.9692820512820514
TransformerModel,2.0,23,0.9401880341880342
TransformerModel,2.0,24,0.9441880341880342
TransformerModel,2.0,25,0.9517350427350427
TransformerModel,2.0,26,0.9451880341880342
TransformerModel,2.0,27,0.9601880341880342
TransformerModel,2.0,28,0.9371880341880342
TransformerModel,2.0,29,0.9698290598290599
TransformerModel,2.0,30,0.9396410256410257
TransformerModel,2.0,31,0.9722820512820514
TransformerModel,2.0,32,0.9360940170940172
TransformerModel,2.0,33,0.9571880341880342
TransformerModel,2.0,34,0.9316410256410257
TransformerModel,2.0,35,0.9431880341880342
TransformerModel,2.0,36,0.9350940170940172
TransformerModel,2.0,37,0.9306410256410257
TransformerModel,2.0,38,0.9436410256410257
TransformerModel,2.0,39,0.9541880341880342
TransformerModel,2.0,40,0.9426410256410257
TransformerModel,2.0,41,0.9447350427350427
TransformerModel,2.0,42,0.9266410256410257
TransformerModel,2.0,43,0.9541880341880342
TransformerModel,2.0,44,0.9632820512820514
TransformerModel,2.0,45,0.9290940170940172
TransformerModel,2.0,46,0.9637350427350427
TransformerModel,2.0,47,0.9391880341880342
TransformerModel,2.0,48,0.9230940170940172
TransformerModel,2.0,49,0.9356410256410257
Genetic2,0.0,0,0.001
Genetic2,0.0,1,0.001
Genetic2,0.0,2,0.001
Genetic2,0.0,3,0.001
Genetic2,0.0,4,0.001
Genetic2,0.0,5,0.001
Genetic2,0.0,6,0.001
Genetic2,0.0,7,0.001
Genetic2,0.0,8,0.001
Genetic2,0.0,9,0.001
Genetic2,0.0,10,0.001
Genetic2,0.0,11,0.001
Genetic2,0.0,12,0.001
Genetic2,0.0,13,0.001
Genetic2,0.0,14,0.001
Genetic2,0.0,15,0.001
Genetic2,0.0,16,0.001
Genetic2,0.0,17,0.001
Genetic2,0.0,18,0.001
Genetic2,0.0,19,0.001
Genetic2,0.0,20,0.001
Genetic2,0.0,21,0.001
Genetic2,0.0,22,0.001
Genetic2,0.0,23,0.001
Genetic2,0.0,24,0.001
Genetic2,0.0,25,0.001
Genetic2,0.0,26,0.001
Genetic2,0.0,27,0.001
Genetic2,0.0,28,0.001
Genetic2,0.0,29,0.001
Genetic2,0.0,30,0.001
Genetic2,0.0,31,0.001
Genetic2,0.0,32,0.001
Genetic2,0.0,33,0.001
Genetic2,0.0,34,0.001
Genetic2,0.0,35,0.001
Genetic2,0.0,36,0.001
Genetic2,0.0,37,0.001
Genetic2,0.0,38,0.001
Genetic2,0.0,39,0.001
Genetic2,0.0,40,0.001
Genetic2,0.0,41,0.001
Genetic2,0.0,42,0.001
Genetic2,0.0,43,0.001
Genetic2,0.0,44,0.001
Genetic2,0.0,45,0.001
Genetic2,0.0,46,0.001
Genetic2,0.0,47,0.001
Genetic2,0.0,48,0.001
Genetic2,0.0,49,0.001
Genetic2,1.0,0,0.8972820512820513
Genetic2,1.0,1,0.9243760683760683
Genetic2,1.0,2,0.924923076923077
Genetic2,1.0,3,0.9494700854700855
Genetic2,1.0,4,0.9585641025641025
Genetic2,1.0,5,0.9736581196581197
Genetic2,1.0,6,0.9486581196581196
Genetic2,1.0,7,0.9444700854700855
Genetic2,1.0,8,0.963111111111111
Genetic2,1.0,9,0.9038290598290598
Genetic2,1.0,10,0.949017094017094
Genetic2,1.0,11,0.924923076923077
Genetic2,1.0,12,0.954017094017094
Genetic2,1.0,13,0.9383760683760684
Genetic2,1.0,14,0.9013760683760683
Genetic2,1.0,15,0.9138290598290598
Genetic2,1.0,16,0.9516581196581196
Genetic2,1.0,17,0.946923076923077
Genetic2,1.0,18,0.9299230769230769
Genetic2,1.0,19,0.9234700854700855
Genetic2,1.0,20,0.948017094017094
Genetic2,1.0,21,0.953017094017094
Genetic2,1.0,22,0.8989230769230769
Genetic2,1.0,23,0.9063760683760683
Genetic2,1.0,24,0.9475641025641025
Genetic2,1.0,25,0.9596581196581196
Genetic2,1.0,26,0.936017094017094
Genetic2,1.0,27,0.940017094017094
Genetic2,1.0,28,0.9394700854700855
Genetic2,1.0,29,0.9114700854700855
Genetic2,1.0,30,0.9283760683760683
Genetic2,1.0,31,0.9354700854700855
Genetic2,1.0,32,0.9717521367521367
Genetic2,1.0,33,0.8932820512820513
Genetic2,1.0,34,0.9279230769230769
Genetic2,1.0,35,0.9268290598290598
Genetic2,1.0,36,0.9248290598290598
Genetic2,1.0,37,0.9575641025641025
Genetic2,1.0,38,0.9355641025641025
Genetic2,1.0,39,0.9384700854700855
Genetic2,1.0,40,0.9419230769230769
Genetic2,1.0,41,0.922923076923077
Genetic2,1.0,42,0.9299230769230769
Genetic2,1.0,43,0.9545641025641025
Genetic2,1.0,44,0.9319230769230769
Genetic2,1.0,45,0.945017094017094
Genetic2,1.0,46,0.9304700854700855
Genetic2,1.0,47,0.9293760683760683
Genetic2,1.0,48,0.9379230769230769
Genetic2,1.0,49,0.934017094017094
Genetic2,2.0,0,0.9805641025641025
Genetic2,2.0,1,1.0081111111111112
Genetic2,2.0,2,0.9639230769230769
Genetic2,2.0,3,0.9683760683760684
Genetic2,2.0,4,0.9538290598290599
Genetic2,2.0,5,0.9624700854700855
Genetic2,2.0,6,0.9352820512820513
Genetic2,2.0,7,0.9674700854700855
Genetic2,2.0,8,0.9351880341880342
Genetic2,2.0,9,0.9452820512820513
Genetic2,2.0,10,0.9210940170940172
Genetic2,2.0,11,0.9754700854700855
Genetic2,2.0,12,0.9468290598290598
Genetic2,2.0,13,0.9518290598290599
Genetic2,2.0,14,0.970923076923077
Genetic2,2.0,15,0.9624700854700855
Genetic2,2.0,16,0.9488290598290599
Genetic2,2.0,17,0.9724700854700855
Genetic2,2.0,18,0.9543760683760684
Genetic2,2.0,19,0.9107350427350427
Genetic2,2.0,20,0.9348290598290598
Genetic2,2.0,21,0.9352820512820513
Genetic2,2.0,22,0.9734700854700855
Genetic2,2.0,23,0.972923076923077
Genetic2,2.0,24,0.9598290598290599
Genetic2,2.0,25,0.960923076923077
Genetic2,2.0,26,0.9398290598290598
Genetic2,2.0,27,0.9931111111111111
Genetic2,2.0,28,0.9508290598290599
Genetic2,2.0,29,0.9553760683760684
Genetic2,2.0,30,0.997017094017094
Genetic2,2.0,31,0.9352820512820513
Genetic2,2.0,32,0.983017094017094
Genetic2,2.0,33,0.974923076923077
Genetic2,2.0,34,0.9663760683760684
Genetic2,2.0,35,0.970923076923077
Genetic2,2.0,36,0.9633760683760684
Genetic2,2.0,37,0.9503760683760684
Genetic2,2.0,38,0.9503760683760684
Genetic2,2.0,39,0.9322820512820513
Genetic2,2.0,40,0.985017094017094
Genetic2,2.0,41,0.9779230769230769
Genetic2,2.0,42,0.9694700854700855
Genetic2,2.0,43,0.9388290598290598
Genetic2,2.0,44,0.9905641025641025
Genetic2,2.0,45,0.9931111111111111
Genetic2,2.0,46,0.9639230769230769
Genetic2,2.0,47,0.9554700854700855
Genetic2,2.0,48,0.9514700854700855
Genetic2,2.0,49,0.9443760683760684
Genetic2,3.0,0,0.9472820512820513
Genetic2,3.0,1,0.9543760683760684
Genetic2,3.0,2,0.9633760683760684
Genetic2,3.0,3,0.9885641025641025
Genetic2,3.0,4,0.9459230769230769
Genetic2,3.0,5,1.002017094017094
Genetic2,3.0,6,0.9623760683760684
Genetic2,3.0,7,0.9588290598290599
Genetic2,3.0,8,0.9643760683760684
Genetic2,3.0,9,0.974923076923077
Genetic2,3.0,10,0.9448290598290598
Genetic2,3.0,11,0.9368290598290598
Genetic2,3.0,12,0.9481880341880342
Genetic2,3.0,13,0.9774700854700855
Genetic2,3.0,14,0.9659230769230769
Genetic2,3.0,15,0.9493760683760684
Genetic2,3.0,16,0.9894700854700855
Genetic2,3.0,17,0.970923076923077
Genetic2,3.0,18,0.9392820512820513
Genetic2,3.0,19,0.989017094017094
Genetic2,3.0,20,0.988017094017094
Genetic2,3.0,21,0.9794700854700855
Genetic2,3.0,22,0.9986581196581197
Genetic2,3.0,23,0.9603760683760684
Genetic2,3.0,24,0.9357350427350427
Genetic2,3.0,25,0.9673760683760684
Genetic2,3.0,26,0.9618290598290599
Genetic2,3.0,27,0.9513760683760684
Genetic2,3.0,28,1.0221111111111112
Genetic2,3.0,29,0.9603760683760684
Genetic2,3.0,30,0.9228290598290598
Genetic2,3.0,31,0.9622820512820514
Genetic2,3.0,32,0.9599230769230769
Genetic2,3.0,33,0.9995641025641026
Genetic2,3.0,34,0.9548290598290599
Genetic2,3.0,35,0.989111111111111
Genetic2,3.0,36,0.977017094017094
Genetic2,3.0,37,0.9562820512820513
Genetic2,3.0,38,0.958923076923077
Genetic2,3.0,39,0.9563760683760684
Genetic2,3.0,40,0.9654700854700855
Genetic2,3.0,41,0.9251880341880342
Genetic2,3.0,42,0.9307350427350427
Genetic2,3.0,43,0.9679230769230769
Genetic2,3.0,44,0.9532820512820513
Genetic2,3.0,45,0.986017094017094
Genetic2,3.0,46,1.0105641025641026
Genetic2,3.0,47,0.9925641025641025
Genetic2,3.0,48,0.948923076923077
Genetic2,3.0,49,0.9548290598290599
Genetic2,4.0,0,0.9808290598290599
Genetic2,4.0,1,0.9723760683760684
Genetic2,4.0,2,0.9453760683760684
Genetic2,4.0,3,0.9552820512820513
Genetic2,4.0,4,0.9608290598290599
Genetic2,4.0,5,0.9753760683760684
Genetic2,4.0,6,0.9558290598290599
Genetic2,4.0,7,0.9261880341880342
Genetic2,4.0,8,0.9519230769230769
Genetic2,4.0,9,0.9623760683760684
Genetic2,4.0,10,0.9417350427350427
Genetic2,4.0,11,0.9774700854700855
Genetic2,4.0,12,0.962923076923077
Genetic2,4.0,13,0.9739230769230769
Genetic2,4.0,14,0.9542820512820513
Genetic2,4.0,15,0.9784700854700855
Genetic2,4.0,16,0.9704700854700855
Genetic2,4.0,17,0.9785641025641025
Genetic2,4.0,18,1.0004700854700854
Genetic2,4.0,19,0.9368290598290598
Genetic2,4.0,20,0.9694700854700855
Genetic2,4.0,21,0.974923076923077
Genetic2,4.0,22,0.9976581196581197
Genetic2,4.0,23,0.9608290598290599
Genetic2,4.0,24,0.9614700854700855
Genetic2,4.0,25,0.9477350427350427
Genetic2,4.0,26,0.978923076923077
Genetic2,4.0,27,0.9548290598290599
Genetic2,4.0,28,0.9855641025641025
Genetic2,4.0,29,0.9492820512820513
Genetic2,4.0,30,0.974923076923077
Genetic2,4.0,31,0.995017094017094
Genetic2,4.0,32,0.9598290598290599
Genetic2,4.0,33,0.958923076923077
Genetic2,4.0,34,0.9639230769230769
Genetic2,4.0,35,0.9673760683760684
Genetic2,4.0,36,0.9693760683760684
Genetic2,4.0,37,0.9277350427350427
Genetic2,4.0,38,0.9412820512820513
Genetic2,4.0,39,0.9931111111111111
Genetic2,4.0,40,0.9568290598290599
Genetic2,4.0,41,0.9407350427350427
Genetic2,4.0,42,0.9914700854700855
Genetic2,4.0,43,0.971017094017094
Genetic2,4.0,44,0.9539230769230769
Genetic2,4.0,45,0.9321880341880342
Genetic2,4.0,46,0.9513760683760684
Genetic2,4.0,47,0.9347350427350427
Genetic2,4.0,48,0.9598290598290599
Genetic2,4.0,49,0.9813760683760684
Genetic2,5.0,0,0.9381880341880342
Genetic2,5.0,1,0.9683760683760684
Genetic2,5.0,2,0.9392820512820513
Genetic2,5.0,3,0.9548290598290599
Genetic2,5.0,4,0.9408290598290598
Genetic2,5.0,5,0.9347350427350427
Genetic2,5.0,6,0.9387350427350427
Genetic2,5.0,7,0.9322820512820513
Genetic2,5.0,8,0.9699230769230769
Genetic2,5.0,9,0.9744700854700855
Genetic2,5.0,10,0.9468290598290598
Genetic2,5.0,11,0.9493760683760684
Genetic2,5.0,12,0.9734700854700855
Genetic2,5.0,13,0.9679230769230769
Genetic2,5.0,14,0.992017094017094
Genetic2,5.0,15,0.982017094017094
Genetic2,5.0,16,0.9552820512820513
Genetic2,5.0,17,0.981017094017094
Genetic2,5.0,18,0.9473760683760684
Genetic2,5.0,19,0.9763760683760684
Genetic2,5.0,20,0.9684700854700855
Genetic2,5.0,21,0.9794700854700855
Genetic2,5.0,22,0.9462820512820513
Genetic2,5.0,23,0.9674700854700855
Genetic2,5.0,24,0.9468290598290598
Genetic2,5.0,25,0.9678290598290599
Genetic2,5.0,26,0.9914700854700855
Genetic2,5.0,27,0.9473760683760684
Genetic2,5.0,28,0.9703760683760684
Genetic2,5.0,29,0.966923076923077
Genetic2,5.0,30,0.992017094017094
Genetic2,5.0,31,0.995017094017094
Genetic2,5.0,32,0.970923076923077
Genetic2,5.0,33,0.9833760683760684
Genetic2,5.0,34,0.9553760683760684
Genetic2,5.0,35,0.9598290598290599
Genetic2,5.0,36,0.9834700854700855
Genetic2,5.0,37,0.985017094017094
Genetic2,5.0,38,0.9398290598290598
Genetic2,5.0,39,0.9819230769230769
Genetic2,5.0,40,0.9854700854700855
Genetic2,5.0,41,0.958923076923077
Genetic2,5.0,42,0.9985641025641026
Genetic2,5.0,43,0.964923076923077
Genetic2,5.0,44,0.968923076923077
Genetic2,5.0,45,0.9468290598290598
Genetic2,5.0,46,0.985017094017094
Genetic2,5.0,47,0.9091880341880342
Genetic2,5.0,48,0.9612820512820514
Genetic2,5.0,49,0.9779230769230769
Genetic2,6.0,0,0.9442820512820513
Genetic2,6.0,1,0.966017094017094
Genetic2,6.0,2,1.0106581196581197
Genetic2,6.0,3,0.9674700854700855
Genetic2,6.0,4,0.9544700854700855
Genetic2,6.0,5,0.9453760683760684
Genetic2,6.0,6,0.971017094017094
Genetic2,6.0,7,0.9317350427350427
Genetic2,6.0,8,0.9754700854700855
Genetic2,6.0,9,0.9639230769230769
Genetic2,6.0,10,0.9563760683760684
Genetic2,6.0,11,0.9578290598290599
Genetic2,6.0,12,0.9659230769230769
Genetic2,6.0,13,0.9945641025641025
Genetic2,6.0,14,0.9413760683760684
Genetic2,6.0,15,0.9388290598290598
Genetic2,6.0,16,0.990923076923077
Genetic2,6.0,17,0.9342820512820513
Genetic2,6.0,18,0.9739230769230769
Genetic2,6.0,19,0.9468290598290598
Genetic2,6.0,20,0.9659230769230769
Genetic2,6.0,21,0.9824700854700855
Genetic2,6.0,22,0.9744700854700855
Genetic2,6.0,23,0.977017094017094
Genetic2,6.0,24,0.976017094017094
Genetic2,6.0,25,0.9664700854700855
Genetic2,6.0,26,0.9473760683760684
Genetic2,6.0,27,0.950923076923077
Genetic2,6.0,28,0.9724700854700855
Genetic2,6.0,29,0.9724700854700855
Genetic2,6.0,30,0.9543760683760684
Genetic2,6.0,31,0.9613760683760684
Genetic2,6.0,32,0.9302820512820513
Genetic2,6.0,33,0.954923076923077
Genetic2,6.0,34,0.9714700854700855
Genetic2,6.0,35,0.9623760683760684
Genetic2,6.0,36,0.9378290598290598
Genetic2,6.0,37,0.9503760683760684
Genetic2,6.0,38,0.970923076923077
Genetic2,6.0,39,0.9523760683760684
Genetic2,6.0,40,1.0125641025641026
Genetic2,6.0,41,0.9824700854700855
Genetic2,6.0,42,0.9393760683760684
Genetic2,6.0,43,0.9619230769230769
Genetic2,6.0,44,0.9593760683760684
Genetic2,6.0,45,0.946923076923077
Genetic2,6.0,46,0.9442820512820513
Genetic2,6.0,47,0.9725641025641025
Genetic2,6.0,48,0.9362820512820513
Genetic2,6.0,49,0.9643760683760684
Genetic2,7.0,0,0.9338290598290598
Genetic2,7.0,1,0.9523760683760684
Genetic2,7.0,2,0.9221880341880342
Genetic2,7.0,3,0.962923076923077
Genetic2,7.0,4,0.9633760683760684
Genetic2,7.0,5,0.9539230769230769
Genetic2,7.0,6,0.9338290598290598
Genetic2,7.0,7,0.964923076923077
Genetic2,7.0,8,0.9835641025641025
Genetic2,7.0,9,0.9473760683760684
Genetic2,7.0,10,0.9538290598290599
Genetic2,7.0,11,0.9408290598290598
Genetic2,7.0,12,0.974017094017094
Genetic2,7.0,13,0.9468290598290598
Genetic2,7.0,14,0.9554700854700855
Genetic2,7.0,15,0.954923076923077
Genetic2,7.0,16,0.9619230769230769
Genetic2,7.0,17,0.9448290598290598
Genetic2,7.0,18,0.9624700854700855
Genetic2,7.0,19,0.9673760683760684
Genetic2,7.0,20,0.9931111111111111
Genetic2,7.0,21,0.9523760683760684
Genetic2,7.0,22,0.9845641025641025
Genetic2,7.0,23,0.984017094017094
Genetic2,7.0,24,0.9217350427350427
Genetic2,7.0,25,0.9298290598290598
Genetic2,7.0,26,0.9543760683760684
Genetic2,7.0,27,0.944923076923077
Genetic2,7.0,28,0.9362820512820513
Genetic2,7.0,29,0.9332820512820513
Genetic2,7.0,30,0.9413760683760684
Genetic2,7.0,31,0.9238290598290598
Genetic2,7.0,32,0.9483760683760684
Genetic2,7.0,33,0.9579230769230769
Genetic2,7.0,34,0.9292820512820513
Genetic2,7.0,35,0.9332820512820513
Genetic2,7.0,36,0.9528290598290599
Genetic2,7.0,37,0.9352820512820513
Genetic2,7.0,38,0.9568290598290599
Genetic2,7.0,39,0.9428290598290598
Genetic2,7.0,40,0.9519230769230769
Genetic2,7.0,41,0.9278290598290598
Genetic2,7.0,42,0.9613760683760684
Genetic2,7.0,43,0.9603760683760684
Genetic2,7.0,44,0.9563760683760684
Genetic2,7.0,45,0.9468290598290598
Genetic2,7.0,46,0.950923076923077
Genetic2,7.0,47,0.9639230769230769
Genetic2,7.0,48,0.948017094017094
Genetic2,7.0,49,0.956923076923077
Genetic2,8.0,0,0.946923076923077
Genetic2,8.0,1,0.9624700854700855
Genetic2,8.0,2,0.963017094017094
Genetic2,8.0,3,0.9377350427350427
Genetic2,8.0,4,0.959017094017094
Genetic2,8.0,5,0.9443760683760684
Genetic2,8.0,6,0.950923076923077
Genetic2,8.0,7,0.9048290598290598
Genetic2,8.0,8,0.9238290598290598
Genetic2,8.0,9,0.966017094017094
Genetic2,8.0,10,0.9785641025641025
Genetic2,8.0,11,0.9338290598290598
Genetic2,8.0,12,0.9499230769230769
Genetic2,8.0,13,0.9283760683760683
Genetic2,8.0,14,0.938923076923077
Genetic2,8.0,15,0.9423760683760684
Genetic2,8.0,16,0.9398290598290598
Genetic2,8.0,17,0.9293760683760683
Genetic2,8.0,18,0.9488290598290599
Genetic2,8.0,19,0.9258290598290598
Genetic2,8.0,20,0.967017094017094
Genetic2,8.0,21,0.9459230769230769
Genetic2,8.0,22,0.9619230769230769
Genetic2,8.0,23,0.9313760683760683
Genetic2,8.0,24,0.9473760683760684
Genetic2,8.0,25,0.942923076923077
Genetic2,8.0,26,0.9319230769230769
Genetic2,8.0,27,0.9714700854700855
Genetic2,8.0,28,0.9554700854700855
Genetic2,8.0,29,0.960017094017094
Genetic2,8.0,30,0.9604700854700855
Genetic2,8.0,31,0.9584700854700855
Genetic2,8.0,32,0.9443760683760684
Genetic2,8.0,33,0.9308290598290598
Genetic2,8.0,34,0.944923076923077
Genetic2,8.0,35,0.9583760683760684
Genetic2,8.0,36,0.9453760683760684
Genetic2,8.0,37,0.9273760683760683
Genetic2,8.0,38,0.9735641025641025
Genetic2,8.0,39,0.9554700854700855
Genetic2,8.0,40,0.9393760683760684
Genetic2,8.0,41,0.9595641025641025
Genetic2,8.0,42,0.9458290598290598
Genetic2,8.0,43,0.9418290598290598
Genetic2,8.0,44,0.9288290598290598
Genetic2,8.0,45,0.948923076923077
Genetic2,8.0,46,0.9399230769230769
Genetic2,8.0,47,0.9373760683760683
Genetic2,8.0,48,0.9633760683760684
Genetic2,8.0,49,0.9659230769230769
Genetic2,100000.0,0,0.9492820512820513
Genetic2,100000.0,1,0.9463760683760684
Genetic2,100000.0,2,0.9452820512820513
Genetic2,100000.0,3,0.981017094017094
Genetic2,100000.0,4,0.9563760683760684
Genetic2,100000.0,5,0.9582820512820514
Genetic2,100000.0,6,0.9416581196581196
Genetic2,100000.0,7,0.9442820512820513
Genetic2,100000.0,8,0.9211880341880342
Genetic2,100000.0,9,0.9492820512820513
Genetic2,100000.0,10,0.9518290598290599
Genetic2,100000.0,11,0.9428290598290598
Genetic2,100000.0,12,0.9163760683760683
Genetic2,100000.0,13,0.9009230769230769
Genetic2,100000.0,14,0.9328290598290598
Genetic2,100000.0,15,0.9502820512820513
Genetic2,100000.0,16,0.9643760683760684
Genetic2,100000.0,17,0.9673760683760684
Genetic2,100000.0,18,0.987017094017094
Genetic2,100000.0,19,0.9759230769230769
Genetic2,100000.0,20,0.960923076923077
Genetic2,100000.0,21,0.9498290598290599
Genetic2,100000.0,22,0.9613760683760684
Genetic2,100000.0,23,0.9327350427350427
Genetic2,100000.0,24,0.9544700854700855
Genetic2,100000.0,25,0.958923076923077
Genetic2,100000.0,26,0.9352820512820513
Genetic2,100000.0,27,0.9614700854700855
Genetic2,100000.0,28,0.9659230769230769
Genetic2,100000.0,29,0.9519230769230769
Genetic2,100000.0,30,0.9343760683760683
Genetic2,100000.0,31,0.9633760683760684
Genetic2,100000.0,32,0.9422820512820513
Genetic2,100000.0,33,0.9194700854700855
Genetic2,100000.0,34,0.968923076923077
Genetic2,100000.0,35,0.9468290598290598
Genetic2,100000.0,36,0.9561111111111111
Genetic2,100000.0,37,0.9406410256410257
Genetic2,100000.0,38,0.9368290598290598
Genetic2,100000.0,39,0.9593760683760684
Genetic2,100000.0,40,0.9624700854700855
Genetic2,100000.0,41,1.0061111111111112
Genetic2,100000.0,42,0.9608290598290599
Genetic2,100000.0,43,0.9452820512820513
Genetic2,100000.0,44,0.9377350427350427
Genetic2,100000.0,45,0.969017094017094
Genetic2,100000.0,46,0.9693760683760684
Genetic2,100000.0,47,0.976923076923077
Genetic2,100000.0,48,0.9679230769230769
Genetic2,100000.0,49,0.9353760683760683
LlamaModel,1.0,0,0.814017094017094
