,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
818,GeneticGenerated,ID:818,BitField,BitField,BitField,ByteEnumField,BitField,ShortField,,,,,,,,,,,,,,,,,,,,,,
819,GeneticGenerated,ID:819,IntField,ByteField,ByteField,ByteField,ByteField,IP6Field,,,,,,,,,,,,,,,,,,,,,,
820,GeneticGenerated,ID:820,XByteField,ByteEnumField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,
821,GeneticGenerated,ID:821,ByteEnumField,ByteField,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,
822,GeneticGenerated,ID:822,BitEnumField,BitEnumField,BitEnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
823,GeneticGenerated,ID:823,ShortField,ByteField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
824,GeneticGenerated,ID:824,XByteField,XByteField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,
825,GeneticGenerated,ID:825,XShortField,XShortField,XShortField,XShortField,XByteField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,
826,GeneticGenerated,ID:826,UUIDField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,
827,GeneticGenerated,ID:827,ByteEnumField,ByteField,XIntField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,
828,GeneticGenerated,ID:828,StrField,BitField,EnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
829,GeneticGenerated,ID:829,XIntField,ShortEnumField,XShortField,ShortEnumField,ByteEnumField,XShortField,ByteEnumField,LenField,,,,,,,,,,,,,,,,,,,,
830,GeneticGenerated,ID:830,BitField,ShortField,BitField,ByteField,ByteEnumField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,
831,GeneticGenerated,ID:831,StrLenField,FieldLenField,IntField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
832,GeneticGenerated,ID:832,ByteEnumField,FieldLenField,ByteEnumField,StrLenField,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,
833,GeneticGenerated,ID:833,BitField,BitEnumField,XShortField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
834,GeneticGenerated,ID:834,StrFixedLenField,FieldLenField,StrFixedLenField,StrLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,
835,GeneticGenerated,ID:835,ByteEnumField,BitField,BitField,BitField,ByteEnumField,ShortField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,
836,GeneticGenerated,ID:836,IntField,ByteEnumField,ByteEnumField,FlagsField,ShortEnumField,ShortField,XIntField,IntEnumField,XIntField,,,,,,,,,,,,,,,,,,,
837,GeneticGenerated,ID:837,StrLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,
838,GeneticGenerated,ID:838,IntEnumField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
839,GeneticGenerated,ID:839,IP6Field,FieldLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
840,GeneticGenerated,ID:840,ShortField,StrLenField,BitField,ByteEnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,
841,GeneticGenerated,ID:841,ShortField,ByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
842,GeneticGenerated,ID:842,BitField,BitField,ShortField,BitField,BitField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,
843,GeneticGenerated,ID:843,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
844,GeneticGenerated,ID:844,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,
845,GeneticGenerated,ID:845,FieldListField,ByteField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
846,GeneticGenerated,ID:846,BitField,ShortField,ByteEnumField,BitField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,
847,GeneticGenerated,ID:847,FieldLenField,StrLenField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,
848,GeneticGenerated,ID:848,ByteField,ByteField,ByteField,BitField,BitField,ByteField,ByteField,ByteField,StrField,ByteField,BitField,,,,,,,,,,,,,,,,,
849,GeneticGenerated,ID:849,FieldLenField,ByteEnumField,XStrLenField,,,,,,,,,,,,,,,,,,,,,,,,,
850,GeneticGenerated,ID:850,ByteEnumField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
851,GeneticGenerated,ID:851,ByteField,ByteField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
852,GeneticGenerated,ID:852,MayEnd,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
853,GeneticGenerated,ID:853,XStrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
854,GeneticGenerated,ID:854,FieldListField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,
855,GeneticGenerated,ID:855,XShortField,ByteField,ByteField,IntField,,,,,,,,,,,,,,,,,,,,,,,,
856,GeneticGenerated,ID:856,FieldLenField,ShortEnumField,XShortField,StrLenField,ShortEnumField,XIntField,,,,,,,,,,,,,,,,,,,,,,
857,GeneticGenerated,ID:857,ByteEnumField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
858,GeneticGenerated,ID:858,XByteField,FieldLenField,StrLenField,IntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,
859,GeneticGenerated,ID:859,StrField,ByteEnumField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
860,GeneticGenerated,ID:860,ByteField,StrLenField,ShortField,StrFixedLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,
861,GeneticGenerated,ID:861,IntField,ShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,
862,GeneticGenerated,ID:862,StrFixedLenField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
863,GeneticGenerated,ID:863,ShortField,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
864,GeneticGenerated,ID:864,ByteEnumField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
865,GeneticGenerated,ID:865,ByteField,ByteField,ByteField,ByteField,BitField,BitField,ByteField,ByteField,BitField,ByteField,StrField,,,,,,,,,,,,,,,,,
866,GeneticGenerated,ID:866,XShortField,XShortField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
867,GeneticGenerated,ID:867,ShortEnumField,XIntField,ShortField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,
868,GeneticGenerated,ID:868,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,GeneticGenerated,ID:869,MACField,MACField,ShortEnumField,MACField,,,,,,,,,,,,,,,,,,,,,,,,
870,GeneticGenerated,ID:870,BitField,BitField,BitField,BitField,ByteField,,,,,,,,,,,,,,,,,,,,,,,
871,GeneticGenerated,ID:871,Field,Field,ByteField,Field,Field,Field,FlagsField,Field,FlagsField,ByteField,Field,PadField,SockAddrsField,,,,,,,,,,,,,,,
872,GeneticGenerated,ID:872,ByteEnumField,StrLenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
873,GeneticGenerated,ID:873,ByteField,ByteEnumField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
874,GeneticGenerated,ID:874,ShortEnumField,ShortEnumField,ShortEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
875,GeneticGenerated,ID:875,ByteEnumField,FieldLenField,ByteEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
876,GeneticGenerated,ID:876,StrField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
877,GeneticGenerated,ID:877,XByteField,XByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
878,GeneticGenerated,ID:878,ByteEnumField,ByteEnumField,IntField,IntField,IntField,ShortField,,,,,,,,,,,,,,,,,,,,,,
879,GeneticGenerated,ID:879,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,GeneticGenerated,ID:880,StrLenField,IntField,FieldLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
881,GeneticGenerated,ID:881,XBitField,XBitField,XBitField,XBitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,
882,GeneticGenerated,ID:882,ShortEnumField,XBitField,ShortField,ByteEnumField,IntField,FlagsField,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,
883,GeneticGenerated,ID:883,FlagsField,ByteField,ByteField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,
884,GeneticGenerated,ID:884,XByteField,XIntField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
885,GeneticGenerated,ID:885,ByteEnumField,MayEnd,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
886,GeneticGenerated,ID:886,BitEnumField,ByteEnumField,BitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
887,GeneticGenerated,ID:887,XShortField,ByteField,ByteEnumField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,
888,GeneticGenerated,ID:888,PadField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,
889,GeneticGenerated,ID:889,StrFixedLenField,StrFixedLenField,FieldLenField,StrLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,
890,GeneticGenerated,ID:890,XIntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
891,GeneticGenerated,ID:891,StrLenField,FieldLenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
892,GeneticGenerated,ID:892,ShortField,ByteEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
893,GeneticGenerated,ID:893,BitField,BitField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
894,GeneticGenerated,ID:894,ByteEnumField,IP6Field,XShortField,BitField,BitField,BitField,XBitField,ByteField,,,,,,,,,,,,,,,,,,,,
895,GeneticGenerated,ID:895,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,GeneticGenerated,ID:896,ByteField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
897,GeneticGenerated,ID:897,StrFixedLenField,StrFixedLenField,XByteField,XByteField,MACField,,,,,,,,,,,,,,,,,,,,,,,
898,GeneticGenerated,ID:898,ByteField,XShortField,ByteField,IntField,,,,,,,,,,,,,,,,,,,,,,,,
899,GeneticGenerated,ID:899,ByteField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,
900,GeneticGenerated,ID:900,IntEnumField,IntEnumField,PadField,ShortField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,
901,GeneticGenerated,ID:901,StrFixedLenField,MACField,MACField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,
902,GeneticGenerated,ID:902,ByteField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,
903,GeneticGenerated,ID:903,ByteField,ByteEnumField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
904,GeneticGenerated,ID:904,ByteField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,
905,GeneticGenerated,ID:905,ShortField,BitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
906,GeneticGenerated,ID:906,IntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
907,GeneticGenerated,ID:907,SignedIntField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,
908,GeneticGenerated,ID:908,StrField,BitEnumField,BitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
909,GeneticGenerated,ID:909,LenField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
910,GeneticGenerated,ID:910,ShortEnumField,IntField,IntField,IntField,ShortField,,,,,,,,,,,,,,,,,,,,,,,
911,GeneticGenerated,ID:911,ShortEnumField,IP6Field,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
912,GeneticGenerated,ID:912,XShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
913,GeneticGenerated,ID:913,ByteEnumField,ByteField,ByteField,StrField,,,,,,,,,,,,,,,,,,,,,,,,
914,GeneticGenerated,ID:914,ByteEnumField,PadField,FieldLenField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,
915,GeneticGenerated,ID:915,BitEnumField,BitField,BitEnumField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
916,GeneticGenerated,ID:916,XIntField,XIntField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,
917,GeneticGenerated,ID:917,ByteEnumField,ByteEnumField,StrLenField,IntField,FieldLenField,ShortEnumField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,
918,GeneticGenerated,ID:918,StrLenField,ByteEnumField,StrLenField,FieldLenField,FieldLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,
919,GeneticGenerated,ID:919,ByteField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
920,GeneticGenerated,ID:920,StrField,BitField,BitField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,
921,GeneticGenerated,ID:921,ByteEnumField,ShortField,BitField,BitField,BitField,ByteField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,
922,GeneticGenerated,ID:922,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,GeneticGenerated,ID:923,XIntField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
924,GeneticGenerated,ID:924,ByteField,FlagsField,Field,ByteField,ByteField,Field,Field,Field,Field,Field,Field,Field,Field,Field,Field,ByteField,Field,Field,Field,Field,Field,StrFixedLenField,,,,,,
925,GeneticGenerated,ID:925,FieldLenField,IntEnumField,StrLenField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,
926,GeneticGenerated,ID:926,ByteField,XShortField,FieldListField,XShortField,XShortField,XByteField,,,,,,,,,,,,,,,,,,,,,,
927,GeneticGenerated,ID:927,ShortField,ShortField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
928,GeneticGenerated,ID:928,ByteEnumField,StrLenField,FieldLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,
929,GeneticGenerated,ID:929,MACField,XByteField,XByteField,ByteEnumField,XByteField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,
930,GeneticGenerated,ID:930,ByteEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
931,GeneticGenerated,ID:931,ByteEnumField,IntField,ShortField,ShortEnumField,ByteEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,
932,GeneticGenerated,ID:932,MayEnd,ShortEnumField,FieldLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
933,GeneticGenerated,ID:933,ByteField,XBitField,ByteField,ByteField,XBitField,XBitField,BitField,XBitField,XBitField,XBitField,XBitField,XBitField,XBitField,ByteField,ByteField,ByteField,XBitField,XBitField,XBitField,XBitField,XBitField,ByteField,,,,,,
934,GeneticGenerated,ID:934,FieldLenField,ShortEnumField,IntEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
935,GeneticGenerated,ID:935,UUIDField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
936,GeneticGenerated,ID:936,ShortEnumField,FieldLenField,PadField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,
937,GeneticGenerated,ID:937,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,ShortField,IntField,IntField,IntField,IntField,IntField,IntField,ShortField,,,,,,,,,,,,
938,GeneticGenerated,ID:938,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
939,GeneticGenerated,ID:939,XShortField,ByteField,ByteEnumField,IntField,,,,,,,,,,,,,,,,,,,,,,,,
940,GeneticGenerated,ID:940,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,
941,GeneticGenerated,ID:941,BitField,BitField,BitField,BitField,XShortField,BitField,BitField,ByteField,ByteField,StrField,BitField,XShortField,,,,,,,,,,,,,,,,
942,GeneticGenerated,ID:942,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,
943,GeneticGenerated,ID:943,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,
944,GeneticGenerated,ID:944,StrLenField,XShortField,ShortEnumField,IntField,ShortField,StrFixedLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,
945,GeneticGenerated,ID:945,XShortField,XByteField,XByteField,XByteField,XByteField,XShortField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,
946,GeneticGenerated,ID:946,ShortField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
947,GeneticGenerated,ID:947,BitField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,
948,GeneticGenerated,ID:948,BitField,EnumField,BitField,StrField,,,,,,,,,,,,,,,,,,,,,,,,
949,GeneticGenerated,ID:949,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
950,GeneticGenerated,ID:950,ByteField,ByteEnumField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,
951,GeneticGenerated,ID:951,MACField,MACField,MACField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,
952,GeneticGenerated,ID:952,ByteField,FieldListField,FieldListField,FieldListField,FieldListField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,,,
953,GeneticGenerated,ID:953,XByteField,XShortField,XShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
954,GeneticGenerated,ID:954,ByteEnumField,MayEnd,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
955,GeneticGenerated,ID:955,ByteField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
956,GeneticGenerated,ID:956,ShortField,ShortField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,
957,GeneticGenerated,ID:957,XByteField,BitField,FlagsField,FlagsField,BitField,FlagsField,FlagsField,,,,,,,,,,,,,,,,,,,,,
958,GeneticGenerated,ID:958,ByteField,XShortField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
959,GeneticGenerated,ID:959,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
960,GeneticGenerated,ID:960,FieldListField,XByteField,ShortField,FieldListField,IntField,FieldLenField,FieldLenField,XIntField,ByteEnumField,,,,,,,,,,,,,,,,,,,
961,GeneticGenerated,ID:961,FieldLenField,ByteEnumField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
962,GeneticGenerated,ID:962,ByteField,ShortField,FieldLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
963,GeneticGenerated,ID:963,XStrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
964,GeneticGenerated,ID:964,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
965,GeneticGenerated,ID:965,BitField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
966,GeneticGenerated,ID:966,BitField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
967,GeneticGenerated,ID:967,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,GeneticGenerated,ID:968,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
969,GeneticGenerated,ID:969,ByteField,ByteEnumField,ByteField,ByteEnumField,ShortField,StrLenField,FieldLenField,XStrLenField,XByteField,,,,,,,,,,,,,,,,,,,
970,GeneticGenerated,ID:970,SignedIntField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,
971,GeneticGenerated,ID:971,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
972,GeneticGenerated,ID:972,ShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
973,GeneticGenerated,ID:973,StrFixedLenField,MACField,MACField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,
974,GeneticGenerated,ID:974,BitField,BitField,FlagsField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
975,GeneticGenerated,ID:975,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrLenField,StrLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,
976,GeneticGenerated,ID:976,ByteEnumField,ShortField,BitField,XShortField,BitField,,,,,,,,,,,,,,,,,,,,,,,
977,GeneticGenerated,ID:977,MACField,StrFixedLenField,ByteField,ByteField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,
978,GeneticGenerated,ID:978,MACField,XByteField,XByteField,MACField,XByteField,,,,,,,,,,,,,,,,,,,,,,,
979,GeneticGenerated,ID:979,XBitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,
980,GeneticGenerated,ID:980,XBitField,BitField,ByteEnumField,BitField,BitField,BitField,ShortField,,,,,,,,,,,,,,,,,,,,,
981,GeneticGenerated,ID:981,ByteEnumField,BitField,ByteField,BitField,IntField,ByteField,BitField,IntField,IntField,BitField,IP6Field,,,,,,,,,,,,,,,,,
982,GeneticGenerated,ID:982,ByteEnumField,IntEnumField,FieldLenField,FieldLenField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,
983,GeneticGenerated,ID:983,ByteField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
984,GeneticGenerated,ID:984,XStrLenField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
985,GeneticGenerated,ID:985,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
986,GeneticGenerated,ID:986,FieldLenField,XShortField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,
987,GeneticGenerated,ID:987,BitField,BitEnumField,IntField,StrField,,,,,,,,,,,,,,,,,,,,,,,,
988,GeneticGenerated,ID:988,ByteField,ByteField,ByteField,ByteField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,
989,GeneticGenerated,ID:989,IP6Field,IP6Field,XShortField,ByteEnumField,ByteField,XIntField,,,,,,,,,,,,,,,,,,,,,,
990,GeneticGenerated,ID:990,StrLenField,ShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
991,GeneticGenerated,ID:991,ShortEnumField,ShortEnumField,FieldLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
992,GeneticGenerated,ID:992,StrFixedLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
993,GeneticGenerated,ID:993,XShortField,XShortField,XShortField,FieldListField,ByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,
994,GeneticGenerated,ID:994,XIntField,LongField,ShortEnumField,ShortField,LongField,,,,,,,,,,,,,,,,,,,,,,,
995,GeneticGenerated,ID:995,LongField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
996,GeneticGenerated,ID:996,ByteField,ByteField,IntField,ByteField,ByteEnumField,IP6Field,,,,,,,,,,,,,,,,,,,,,,
997,GeneticGenerated,ID:997,StrFixedLenField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
998,GeneticGenerated,ID:998,MayEnd,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
999,GeneticGenerated,ID:999,ByteField,XIntField,ByteField,XShortField,ByteField,BitField,ByteField,ByteField,XIntField,XIntField,BitField,XIntField,XIntField,XIntField,XIntField,,,,,,,,,,,,,
