Model,Entropy,Length
GANModel,2.321928094887362,5
GANModel,3.6168746059562227,17
GANModel,3.821928094887362,20
GANModel,1.584962500721156,3
GANModel,3.936180434129756,23
GANModel,4.189898095464287,30
GANModel,2.321928094887362,5
GANModel,3.8365916681089787,18
GANModel,2.0,4
GANModel,2.0,4
GANModel,4.614948345641989,59
GANModel,3.459431618637298,11
GANModel,3.4548223999466066,17
GANModel,3.321928094887362,10
GANModel,4.680689288944333,44
GANModel,4.004886164091841,22
GANModel,3.773557262275185,15
GANModel,4.251914245826848,59
GANModel,1.0,2
GANModel,4.474417946545265,49
GANModel,3.9148663038831004,23
GANModel,4.552075363531028,59
GANModel,3.734521664779752,17
GANModel,2.584962500721156,6
GANModel,3.9701755214643457,24
GANModel,4.053660689688185,25
GANModel,1.0,2
GANModel,4.028072996388509,30
GANModel,4.3319766949849114,33
GANModel,0.0,1
GANModel,2.503258334775646,9
GANModel,0.9182958340544896,3
GANModel,3.238901256602631,13
GANModel,4.524355498727643,59
GANModel,2.0,4
GANModel,4.526048133814251,59
GANModel,2.2516291673878226,6
GANModel,3.8349625007211565,24
GANModel,3.25,16
GANModel,3.572469458770136,17
GANModel,3.577819531114783,16
GANModel,4.260067015271105,36
GANModel,4.2222080684040195,43
GANModel,4.387443772646929,41
GANModel,4.62894284831474,58
GANModel,4.497118689824079,57
GANModel,4.464580823785507,52
GANModel,2.584962500721156,6
GANModel,4.429276846618545,59
GANModel,3.452819531114783,16
GANModel,4.668257617298373,59
GANModel,3.2776134368191165,11
GANModel,0.0,1
GANModel,1.9219280948873623,5
GANModel,4.088779347361362,23
GANModel,3.75,16
GANModel,4.706641727577871,59
GANModel,4.103909910282362,26
GANModel,3.095795255000934,11
GANModel,2.0,4
GANModel,0.0,0
GANModel,3.180832987205441,13
GANModel,4.043801694853791,33
GANModel,4.083856189774723,25
GANModel,0.0,1
GANModel,3.2516291673878226,12
GANModel,3.6402239289418516,15
GANModel,3.773557262275185,15
GANModel,4.559946438898996,59
GANModel,2.0,4
GANModel,2.725480556997868,9
GANModel,2.9219280948873623,10
GANModel,4.342525700502433,53
GANModel,3.277613436819116,11
GANModel,4.583843210665386,59
GANModel,3.773557262275185,15
GANModel,3.9946803684089094,28
GANModel,4.668257617298372,59
GANModel,4.186704345910023,22
GANModel,2.5216406363433186,7
GANModel,4.133660689688185,25
GANModel,4.617741515750133,59
GANModel,3.292770193936991,17
GANModel,3.5585186130489057,21
GANModel,4.617741515750133,59
GANModel,3.640223928941851,15
GANModel,4.2865923740346075,57
GANModel,3.3927474104487847,13
GANModel,4.461320140211008,36
GANModel,4.566562702044135,59
GANModel,4.590459473810526,59
GANModel,1.584962500721156,3
GANModel,4.106603137064474,21
GANModel,2.5,8
GANModel,4.060262039120378,27
GANModel,1.0,2
GANModel,4.023465189601646,25
GANModel,4.215061012203069,30
GANModel,4.635549713367315,55
GANModel,4.526048133814251,59
GANModel,3.5368867237421666,19
GANModel,3.653756708287001,21
GANModel,4.58030754058181,45
GANModel,3.521640636343319,14
GANModel,3.773557262275185,15
GANModel,3.0957952550009344,11
GANModel,4.499828405684786,49
GANModel,3.879664004902594,22
GANModel,4.106890595608519,30
GANModel,3.855388542207534,24
GANModel,2.321928094887362,5
GANModel,2.2516291673878226,6
GANModel,3.5465935642949384,13
GANModel,3.589898095464287,15
GANModel,3.027169118440619,11
GANModel,3.1219280948873624,10
GANModel,3.0957952550009344,11
GANModel,4.583843210665387,59
GANModel,0.0,1
GANModel,0.0,0
GANModel,4.106603137064473,21
GANModel,4.4250983688183,46
GANModel,2.5216406363433186,7
GANModel,4.503863788161592,47
GANModel,3.4182958340544896,12
GANModel,2.321928094887362,5
GANModel,1.584962500721156,3
GANModel,4.1757358691004915,23
GANModel,4.5025426770699655,59
GANModel,3.238901256602631,13
GANModel,0.0,0
GANModel,4.564870066957527,59
GANModel,3.8980685120588383,30
GANModel,4.03740119765411,19
GANModel,1.0,2
GANModel,3.9321380397593733,19
GANModel,2.807354922057604,7
GANModel,4.201231789474708,38
GANModel,3.6402239289418516,15
GANModel,4.674436057579734,59
GANModel,3.0957952550009344,11
GANModel,3.5,16
GANModel,4.202819531114783,32
GANModel,2.9219280948873623,10
GANModel,4.329072049140225,53
GANModel,3.238901256602631,13
GANModel,2.9139770731827523,11
GANModel,3.027169118440619,11
GANModel,4.213660689688184,25
GANModel,3.8619835130356086,33
GANModel,4.5115607953011425,59
GANModel,3.975418017913832,21
GANModel,3.8073549220576055,14
GANModel,4.368367439558377,50
GANModel,3.084962500721156,12
GANModel,3.6143694458867563,18
GANModel,4.373551149096553,31
GANModel,3.2516291673878226,12
GANModel,4.324848729602135,31
GANModel,2.9219280948873623,10
GANModel,3.7849418274376427,21
GANModel,4.640537752494987,59
GANModel,4.228165046627903,29
GANModel,3.6841837197791887,20
GANModel,0.0,1
GANModel,3.4182958340544896,12
GANModel,2.0,4
GANModel,3.782122224145307,27
GANModel,2.321928094887362,5
GANModel,4.208966082694624,28
GANModel,4.343465189601647,50
GANModel,3.121928094887362,10
GANModel,2.94770277922009,9
GANModel,4.348394345536403,30
GANModel,4.6277430490684885,59
GANModel,4.349341698990737,56
GANModel,3.378783493486176,14
GANModel,1.584962500721156,3
GANModel,3.921928094887362,20
GANModel,4.524355498727642,59
GANModel,3.950063756436209,26
GANModel,1.584962500721156,3
GANModel,3.882045108136863,23
GANModel,4.524355498727644,59
GANModel,3.640223928941851,15
GANModel,3.7216117239699003,19
GANModel,2.5216406363433186,7
GANModel,2.0,4
GANModel,4.594374031431126,55
GANModel,3.8365916681089787,18
GANModel,3.6416041678685933,18
GANModel,4.362507470762514,44
GANModel,4.614948345641988,59
GANModel,2.807354922057604,7
GANModel,4.54696202931192,58
GANModel,4.5239860659612985,38
GANModel,4.133660689688185,25
GANModel,4.026619294188054,31
GANModel,2.94770277922009,9
GANModel,4.31743689197006,52
GANModel,4.418757405182869,47
GANModel,4.593238317844941,54
GANModel,4.659948719066626,59
GANModel,4.590459473810526,59
GANModel,4.015061012203069,30
GANModel,1.0,2
GANModel,4.0980685120588385,30
GANModel,0.0,1
GANModel,4.571048507238888,59
GANModel,4.264578373902382,35
GANModel,3.169925001442312,9
GANModel,4.241730855892591,34
GANModel,3.845350936622435,22
GANModel,4.522662863641034,59
GANModel,4.606639447410242,59
GANModel,4.243856189774723,25
GANModel,4.478308011580246,48
GANModel,3.095795255000934,11
GANModel,3.7489948035250964,21
GANModel,4.03740119765411,19
GANModel,4.3853770082154435,59
GANModel,4.528741321315404,39
GANModel,1.584962500721156,3
GANModel,1.0,2
GANModel,3.948394345536403,30
GANModel,4.366091329119192,38
GANModel,4.403249616901767,59
GANModel,3.725650756112093,21
GANModel,4.572741142325496,59
GANModel,4.598768372042273,59
GANModel,0.0,0
GANModel,3.8441065448145375,26
GANModel,3.5464393446710147,20
GANModel,1.0,2
GANModel,3.708132064658602,23
GANModel,4.373143533419672,43
GANModel,2.321928094887362,5
GANModel,4.390319531114783,32
GANModel,4.039148671903072,28
GANModel,3.8518232255517657,28
GANModel,4.630536219176633,59
GANModel,4.260067015271105,36
GANModel,1.5,4
GANModel,3.6168746059562227,17
GANModel,4.50127783584588,43
GANModel,3.788754913993503,22
GANModel,0.0,1
GANModel,4.596637914091887,59
GANModel,3.169925001442312,9
GANModel,1.584962500721156,3
GANModel,4.443568731230679,35
GANModel,4.55163754066725,59
GANModel,4.441508966691418,46
GANModel,3.5465935642949384,13
GANModel,0.0,1
GANModel,4.09314980247381,35
GANModel,4.240962710641207,38
GANModel,2.0,4
GANModel,1.584962500721156,3
GANModel,3.121928094887362,10
GANModel,2.807354922057604,7
GANModel,3.530493056757482,18
GANModel,3.8820451081368628,23
GANModel,4.244320529942616,45
GANModel,4.221928094887362,20
GANModel,3.6835423624332306,18
GANModel,3.882045108136863,23
GANModel,1.5,4
GANModel,3.7887549139935026,22
GANModel,2.807354922057604,7
GANModel,2.807354922057604,7
GANModel,0.0,1
GANModel,0.0,1
GANModel,4.556561168725779,59
GANModel,3.641249800455479,22
GANModel,4.600461007128881,59
GANModel,4.204827608309817,45
GANModel,3.772449620842178,33
GANModel,2.584962500721156,6
GANModel,4.490457193642897,59
GANModel,3.9701755214643457,24
GANModel,2.75,8
GANModel,4.573494537816149,49
GANModel,2.807354922057604,7
GANModel,4.4971926138321,55
GANModel,3.826874881864637,19
GANModel,3.418295834054489,12
GANModel,0.0,0
GANModel,4.343289445392767,35
GANModel,4.577664770384027,59
GANModel,2.725480556997868,9
GANModel,3.697845823084412,22
GANModel,3.9232314287976204,30
GANModel,2.0,4
GANModel,0.0,0
GANModel,4.348019918036975,43
GANModel,0.0,1
GANModel,4.441633727181265,59
GANModel,4.507737702264149,59
GANModel,4.645122599128944,49
GANModel,4.545459100385889,59
GANModel,4.4665604218765065,59
GANModel,3.625,16
GANModel,3.277613436819116,11
GANModel,3.6753108689123644,23
GANModel,0.0,0
GANModel,4.733923769517477,59
GANModel,2.807354922057604,7
GANModel,3.323231428797621,15
GANModel,2.807354922057604,7
GANModel,0.0,0
GANModel,4.537150202154143,59
GANModel,0.0,1
GANModel,4.547202075302559,57
GANModel,4.125129443325869,41
GANModel,3.09306920777189,14
GANModel,4.530533939009003,59
GANModel,4.4693535919846505,59
GANModel,2.4193819456463714,9
GANModel,1.0,2
GANModel,4.0559581516151235,23
GANModel,4.506328385912464,48
GANModel,1.0,2
GANModel,2.2516291673878226,6
GANModel,4.551637540667249,59
GANModel,4.566562702044136,59
GANModel,3.6901165175936654,17
GANModel,3.5068905956085183,15
GANModel,3.6635327548042538,22
GANModel,3.277613436819116,11
GANModel,3.2516291673878226,12
GANModel,2.75,8
GANModel,4.116729296672174,32
GANModel,3.9021748142117274,26
GANModel,4.503251897069397,59
GANModel,4.284183719779189,40
GANModel,2.0,4
GANModel,2.2516291673878226,6
GANModel,1.584962500721156,3
GANModel,2.321928094887362,5
GANModel,4.177374895226562,47
GANModel,4.368108949354111,39
GANModel,3.7256507561120933,21
GANModel,3.459431618637298,11
GANModel,1.584962500721156,3
GANModel,3.6168746059562222,17
GANModel,4.494111719041081,52
GANModel,3.0957952550009344,11
GANModel,3.418295834054489,12
GANModel,3.121928094887362,10
GANModel,4.0220552088742005,24
GANModel,4.619434150836742,59
GANModel,3.095795255000934,11
GANModel,0.0,0
GANModel,3.721928094887362,20
GANModel,4.212814895472355,40
GANModel,4.430969481705153,59
GANModel,4.081727678869736,30
GANModel,4.28022625367366,29
GANModel,4.326872711364875,59
GANModel,2.321928094887362,5
GANModel,1.0,2
GANModel,4.265319531114783,32
GANModel,4.294246013232288,33
GANModel,3.6402239289418516,15
GANModel,1.584962500721156,3
GANModel,4.503251897069396,59
GANModel,4.700025464432732,59
GANModel,4.340376634790807,59
GANModel,2.2516291673878226,6
GANModel,4.346225868535944,38
GANModel,4.004886164091842,22
GANModel,2.584962500721156,6
GANModel,2.725480556997868,9
GANModel,4.585535845751995,59
GANModel,3.875,16
GANModel,4.518177058446283,59
GANModel,4.399864346728551,59
GANModel,3.4565647621309536,15
GANModel,3.7454064259382482,29
GANModel,4.500458726961252,59
GANModel,4.611125252604994,59
GANModel,4.517739235582504,59
GANModel,3.9736606896881845,25
GANModel,4.607920762989332,58
GANModel,1.584962500721156,3
GANModel,4.638845117408379,59
GANModel,3.5585186130489057,21
GANModel,3.7004397181410926,13
GANModel,4.184183719779188,40
GANModel,3.321928094887362,10
GANModel,2.584962500721156,6
GANModel,3.8225797618424915,30
GANModel,4.512479270691232,58
GANModel,4.44039534215702,53
GANModel,2.0,4
GANModel,3.969815782426811,17
GANModel,3.969001629875993,23
GANModel,3.689703732199547,21
GANModel,2.807354922057604,7
GANModel,2.94770277922009,9
GANModel,4.323856189774723,25
GANModel,1.0,2
GANModel,3.2516291673878226,12
GANModel,4.579357405470635,59
GANModel,3.121928094887362,10
GANModel,0.0,0
GANModel,3.7898980954642876,30
GANModel,3.584962500721156,12
GANModel,4.621564608787128,59
GANModel,2.0,4
GANModel,4.031401845392171,30
GANModel,4.537150202154142,59
GANModel,4.456558888558152,59
GANModel,2.75,8
GANModel,3.7336606896881848,25
GANModel,3.8801799226757367,21
GANModel,2.94770277922009,9
GANModel,2.807354922057604,7
GANModel,3.095795255000934,11
GANModel,4.349712458420388,47
GANModel,4.537150202154143,59
GANModel,4.390319531114783,32
GANModel,2.59490661824394,11
GANModel,2.807354922057604,7
GANModel,4.297460211474883,59
GANModel,4.511560795301143,59
GANModel,4.525494572452671,58
GANModel,4.5081755251279265,59
GANModel,3.7671834678914604,26
GANModel,3.0,8
GANModel,4.305751364780154,49
GANModel,4.674436057579733,59
GANModel,3.180832987205441,13
GANModel,2.75,8
GANModel,2.9219280948873623,10
GANModel,1.5,4
GANModel,4.053508854797679,24
GANModel,2.0,4
GANModel,3.3787834934861767,14
GANModel,3.9025182662886326,32
GANModel,3.3927474104487847,13
GANModel,3.238901256602631,13
GANModel,1.0,2
GANModel,2.2516291673878226,6
GANModel,3.4992275471326932,17
GANModel,3.589898095464287,15
GANModel,4.272804327334621,42
GANModel,3.9946803684089094,28
GANModel,4.266401584339955,59
GANModel,4.004344446367528,27
GANModel,4.537150202154143,59
GANModel,3.572469458770136,17
GANModel,3.2733494559629492,23
GANModel,4.16829583405449,24
GANModel,0.9182958340544896,3
GANModel,4.073329701949522,29
GANModel,3.378783493486176,14
GANModel,3.9139770731827506,22
GANModel,4.247927513443585,38
GANModel,0.0,0
GANModel,4.5115607953011425,59
GANModel,1.0,2
GANModel,0.0,1
GANModel,3.783465189601646,25
GANModel,3.084962500721156,12
GANModel,0.0,0
GANModel,4.564432244093749,59
GANModel,4.558253803812389,59
GANModel,4.328194402482357,44
GANModel,4.1162996057016965,34
GANModel,3.2927701939369904,17
GANModel,1.0,2
GANModel,2.584962500721156,6
GANModel,4.476425477915234,52
GANModel,3.893660689688185,25
GANModel,4.317815651371969,41
GANModel,2.9139770731827523,11
GANModel,4.672743422493125,59
GANModel,0.0,1
GANModel,3.0,8
GANModel,2.94770277922009,9
GANModel,2.584962500721156,6
GANModel,1.9219280948873623,5
GANModel,4.504944532156005,59
GANModel,3.8279097821439705,23
GANModel,3.521640636343319,14
GANModel,1.0,2
GANModel,2.321928094887362,5
GANModel,4.69553965923798,59
GANModel,3.3735572622751855,15
GANModel,4.555460633704244,59
GANModel,4.390106184591413,46
GANModel,3.182005814760214,14
GANModel,3.630412660873998,21
GANModel,4.362507470762514,44
GANModel,2.584962500721156,6
GANModel,1.584962500721156,3
GANModel,4.675743323619087,52
GANModel,3.121928094887362,10
GANModel,0.0,1
GANModel,4.19438848899739,34
GANModel,4.1775662320965266,42
GANModel,1.0,2
GANModel,0.0,1
GANModel,3.7841837197791888,20
GANModel,4.64502355768974,59
GANModel,4.471046227071258,59
GANModel,3.7735572622751845,15
GANModel,4.548252270494033,59
GANModel,2.5216406363433186,7
GANModel,4.2072117677593,42
GANModel,4.528178591764639,59
GANModel,4.225185279715573,42
GANModel,4.305540252212915,45
GANModel,3.964735178725505,30
GANModel,3.94770277922009,18
GANModel,4.289882797037172,41
GANModel,4.251629167387823,24
GANModel,4.482586118274928,59
GANModel,4.298169431474314,59
GANModel,4.0022680844408445,31
GANModel,3.6644977792004623,14
GANModel,3.0957952550009344,11
GANModel,4.458689346508537,59
GANModel,2.9139770731827523,11
GANModel,2.5,8
GANModel,2.0,4
GANModel,4.442071550045044,59
GANModel,4.107017709595356,36
GANModel,4.140319531114783,32
GANModel,4.4693535919846505,59
GANModel,4.464867786789899,59
GANModel,4.243942707918268,40
GANModel,2.321928094887362,5
GANModel,4.256564762130954,30
GANModel,4.053508854797679,24
GANModel,4.458103180234289,39
GANModel,4.456558888558151,59
GANModel,2.9139770731827523,11
GANModel,0.0,0
GANModel,4.412794476980899,49
GANModel,4.477662490216398,59
GANModel,3.75,16
GANModel,4.604946812323635,59
GANModel,0.0,1
GANModel,1.0,2
GANModel,0.0,1
GANModel,4.521953643641604,59
GANModel,4.500458726961252,59
GANModel,0.0,1
GANModel,0.0,0
GANModel,3.202819531114783,16
GANModel,4.498171939471839,50
GANModel,2.0,4
GANModel,4.188522622093347,37
GANModel,3.0849625007211556,12
GANModel,2.321928094887362,5
GANModel,3.4548223999466066,17
GANModel,4.409156660047476,59
GANModel,1.0,2
GANModel,4.060262039120378,27
GANModel,4.5092750707107125,50
GANModel,4.666127159347986,59
GANModel,2.9219280948873623,10
GANModel,3.2729055953200556,15
GANModel,4.4842787533615365,59
GANModel,4.014146761422729,27
GANModel,2.0,4
GANModel,4.406821128952237,39
GANModel,4.3873736406985255,46
GANModel,4.280470187252587,44
GANModel,3.5944656369614525,21
GANModel,4.416830347556422,39
GANModel,3.689703732199547,21
GANModel,4.17146526179041,31
GANModel,4.5921521088971335,59
GANModel,3.277613436819116,11
GANModel,4.610577243331643,56
GANModel,4.522662863641035,59
GANModel,1.584962500721156,3
GANModel,3.5585186130489053,21
GANModel,3.826874881864636,19
GANModel,3.0,8
GANModel,3.882045108136863,23
GANModel,2.321928094887362,5
GANModel,3.875,16
GANModel,0.0,0
GANModel,3.0957952550009344,11
GANModel,4.595087678402531,54
GANModel,3.794653473544342,18
GANModel,3.121928094887362,10
GANModel,3.077819531114783,16
GANModel,4.486460609112264,49
GANModel,3.621928094887362,20
GANModel,4.571048507238888,59
GANModel,1.0,2
GANModel,0.0,0
GANModel,2.75,8
GANModel,4.364857659740294,35
GANModel,3.91211389097223,27
GANModel,3.0,8
GANModel,2.321928094887362,5
GANModel,4.472831056720031,58
GANModel,3.6644977792004623,14
GANModel,3.2359263506290326,14
GANModel,2.5216406363433186,7
GANModel,1.9219280948873623,5
GANModel,2.75,8
GANModel,4.4842787533615365,59
GANModel,1.584962500721156,3
GANModel,0.0,0
GANModel,4.090234012145145,29
GANModel,4.15565155225257,31
GANModel,4.1162646156680225,29
GANModel,4.555533151426995,46
GANModel,3.9161269465882835,21
GANModel,0.0,0
GANModel,3.350209029099897,18
GANModel,4.847118057558768,54
GANModel,3.577819531114783,16
GANModel,3.856564762130954,30
GANModel,1.0,2
GANModel,4.424955744609935,42
GANModel,0.0,0
GANModel,4.299896391167891,44
GANModel,3.8841550945958057,27
GANModel,2.321928094887362,5
GANModel,4.203055907333275,40
GANModel,4.053660689688185,25
GANModel,3.636842188131012,24
GANModel,2.584962500721156,6
GANModel,1.5,4
GANModel,3.3232314287976203,15
GANModel,2.584962500721156,6
GANModel,4.542073830212673,59
GANModel,4.585535845751996,59
GANModel,4.518562939644918,50
GANModel,4.039148671903071,28
GANModel,4.633505994978367,58
GANModel,4.505988585397972,47
GANModel,1.584962500721156,3
GANModel,3.9361804341297555,23
GANModel,3.169925001442312,9
GANModel,4.499805326037222,54
GANModel,2.0,4
GANModel,3.640223928941852,15
GANModel,4.021928094887362,20
GANModel,0.0,0
GANModel,3.7254805569978675,18
GANModel,4.390319531114783,32
GANModel,4.3275671571169285,40
GANModel,3.916126946588283,21
GANModel,3.978333581185264,29
GANModel,3.9161269465882835,21
GANModel,1.0,2
GANModel,4.606639447410242,59
GANModel,4.186704345910023,22
GANModel,3.4613201402110083,18
GANModel,4.647628037922664,51
GANModel,3.6143694458867563,18
GANModel,4.182336834024969,39
GANModel,4.305858944160432,41
GANModel,4.509868160214535,59
GANModel,3.521640636343319,14
GANModel,3.9736606896881845,25
GANModel,3.6644977792004623,14
GANModel,4.390384597162592,51
GANModel,4.220167681284828,31
GANModel,4.464580823785508,52
GANModel,2.2516291673878226,6
GANModel,2.321928094887362,5
GANModel,3.773557262275185,15
GANModel,4.424353218560014,59
GANModel,3.6143694458867563,18
GANModel,4.229327351940021,37
GANModel,3.6644977792004623,14
GANModel,4.249729716863358,37
GANModel,4.2390979179887855,36
GANModel,4.56273960900714,59
GANModel,0.0,1
GANModel,4.529279126786173,59
GANModel,2.5216406363433186,7
GANModel,0.0,0
GANModel,2.845350936622437,11
GANModel,4.596637914091887,59
GANModel,3.71937582241537,29
GANModel,3.169925001442312,9
GANModel,4.294663586209604,46
GANModel,4.352462118217875,59
GANModel,3.521640636343319,14
GANModel,3.2516291673878226,12
GANModel,3.8524975771041996,27
GANModel,2.94770277922009,9
GANModel,4.490895016506675,59
GANModel,2.5216406363433186,7
GANModel,2.0,4
GANModel,4.1297860125552335,48
GANModel,0.0,1
GANModel,3.7622673906514947,23
GANModel,3.584962500721156,12
GANModel,0.0,0
GANModel,4.300153016697712,35
GANModel,0.0,0
GANModel,4.44267944353694,41
GANModel,2.251629167387823,6
GANModel,0.0,1
GANModel,4.053508854797679,24
GANModel,4.310831711484722,38
GANModel,1.0,2
GANModel,4.507074990106391,59
GANModel,0.0,1
GANModel,3.967720100474499,28
GANModel,4.288754913993503,44
GANModel,4.549944905580642,59
GANModel,4.471046227071258,59
GANModel,3.970573095811684,22
GANModel,4.443764185131652,59
GANModel,1.584962500721156,3
GANModel,4.14860021052734,38
GANModel,4.451489026430681,38
GANModel,4.419048031224104,58
GANModel,3.418295834054489,12
GANModel,3.855388542207534,24
GANModel,4.431093122497559,55
GANModel,4.469997169103206,54
GANModel,1.584962500721156,3
GANModel,2.94770277922009,9
GANModel,4.528741321315404,39
GANModel,3.121928094887362,10
GANModel,4.4814855832533915,59
GANModel,4.27137063437885,33
GANModel,1.584962500721156,3
GANModel,3.8219280948873617,20
GANModel,4.598768372042272,59
GANModel,3.128085278891395,14
GANModel,3.8521687236032816,17
GANModel,4.497020702549166,58
GANModel,4.7211290660909775,59
GANModel,3.753434386188785,28
GANModel,2.584962500721156,6
GANModel,2.321928094887362,5
GANModel,3.418295834054489,12
GANModel,3.0269868333592873,13
GANModel,2.75,8
GANModel,3.3927474104487847,13
GANModel,3.521640636343319,14
GANModel,2.321928094887362,5
GANModel,4.021928094887363,20
GANModel,0.0,1
GANModel,0.0,1
GANModel,3.7381493331928657,26
GANModel,0.0,1
GANModel,3.9749375012019263,36
GANModel,3.2776134368191165,11
GANModel,4.648846650726735,59
GANModel,2.792481250360578,12
GANModel,4.581050040557242,59
GANModel,4.178439190827718,28
GANModel,2.251629167387823,6
GANModel,3.459431618637298,11
GANModel,4.162573265150911,36
GANModel,3.9898980954642873,30
GANModel,2.584962500721156,6
GANModel,4.636051947300236,59
GANModel,4.369707376737533,33
GANModel,3.9572940290273255,33
GANModel,3.6572682296173897,24
GANModel,3.986187965046304,27
GANModel,4.490457193642897,59
GANModel,2.584962500721156,6
GANModel,4.03039478823102,29
GANModel,4.337175341123077,34
GANModel,2.0,4
GANModel,2.9477027792200903,9
GANModel,1.0,2
GANModel,0.0,1
GANModel,4.4622883690707695,44
GANModel,3.7004397181410926,13
GANModel,4.040223928941852,30
GANModel,3.085055102756477,13
GANModel,1.0,2
GANModel,4.28022625367366,29
GANModel,3.521640636343319,14
GANModel,4.638562939644916,50
GANModel,4.211260736432281,29
GANModel,4.032303242743954,27
GANModel,2.521640636343318,7
GANModel,4.469997169103208,54
GANModel,4.729437964322726,59
GANModel,4.566562702044135,59
GANModel,0.0,1
GANModel,4.01506101220307,30
GANModel,4.428567626619115,59
GANModel,3.378783493486176,14
GANModel,3.973660689688185,25
GANModel,4.600461007128882,59
GANModel,3.784941827437642,21
GANModel,3.816402716644387,23
GANModel,3.180832987205441,13
GANModel,3.9736606896881845,25
GANModel,3.3927474104487847,13
GANModel,4.315824333525707,26
GANModel,3.521640636343319,14
GANModel,4.619434150836741,59
GANModel,4.71325799072301,59
GANModel,1.584962500721156,3
GANModel,0.0,0
GANModel,4.21506101220307,30
GANModel,2.75,8
GANModel,3.169925001442312,9
GANModel,3.8365916681089787,18
GANModel,3.2033650875091753,23
GANModel,2.5216406363433186,7
GANModel,4.604946812323634,59
GANModel,2.321928094887362,5
GANModel,2.584962500721156,6
GANModel,4.504944532156005,59
GANModel,3.095795255000934,11
GANModel,3.180832987205441,13
GANModel,3.084962500721156,12
GANModel,0.0,1
GANModel,0.0,0
GANModel,4.469353591984651,59
GANModel,1.0,2
GANModel,2.251629167387823,6
GANModel,3.884183719779189,20
GANModel,0.0,0
GANModel,4.572741142325497,59
GANModel,2.75,8
GANModel,2.321928094887362,5
GANModel,3.8796640049025934,22
GANModel,4.667101304158399,55
GANModel,3.169925001442312,9
GANModel,4.482148295411149,59
GANModel,0.0,0
GANModel,4.164497779200461,28
GANModel,3.5465935642949384,13
GANModel,2.5216406363433186,7
GANModel,4.429747051203979,55
GANModel,4.3735572622751855,30
GANModel,3.3927474104487847,13
GANModel,0.0,0
GANModel,2.0,4
GANModel,1.584962500721156,3
GANModel,3.8841837197791884,20
GANModel,4.393409964880169,53
GANModel,2.0,4
GANModel,4.259514199528965,41
GANModel,4.160704752887782,34
GANModel,3.095795255000934,11
GANModel,2.2516291673878226,6
GANModel,3.321928094887362,10
GANModel,4.269035163567091,41
GANModel,3.418295834054489,12
GANModel,4.532664396959389,59
GANModel,3.681880802803402,19
GANModel,3.8365916681089787,18
GANModel,4.140319531114783,32
GANModel,2.6464393446710153,10
GANModel,4.443606211763083,49
GANModel,2.807354922057604,7
GANModel,4.1619781796795525,26
GANModel,2.94770277922009,9
GANModel,4.251629167387823,24
GANModel,4.093139062229566,32
GANModel,2.321928094887362,5
GANModel,4.294653473544341,36
GANModel,2.2516291673878226,6
GANModel,4.256564762130954,30
GANModel,4.1604200911461655,39
GANModel,3.820888851350188,21
GANModel,0.0,1
GANModel,4.485971388448144,59
GANModel,4.524355498727642,59
GANModel,0.0,1
GANModel,4.1619781796795525,26
GANModel,3.986187965046304,27
GANModel,4.431272380112911,50
GANModel,3.6143694458867563,18
GANModel,4.4755320322660115,59
GANModel,4.645023557689739,59
GANModel,4.6138580962335185,45
GANModel,1.584962500721156,3
GANModel,2.94770277922009,9
GANModel,3.746439344671015,20
GANModel,1.5,4
GANModel,4.182005814760213,28
TransformerModel,4.31682689807206,39
TransformerModel,4.001822825622231,23
TransformerModel,3.3815804883091634,17
TransformerModel,3.584183719779189,20
TransformerModel,1.0,2
TransformerModel,0.0,1
TransformerModel,4.406821128952238,39
TransformerModel,2.913977073182752,11
TransformerModel,0.0,1
TransformerModel,4.297470808272997,39
TransformerModel,4.477459270033352,39
TransformerModel,4.2336188853070205,39
TransformerModel,3.9321380397593733,19
TransformerModel,3.8365916681089787,18
TransformerModel,0.9182958340544896,3
TransformerModel,4.214262795507958,39
TransformerModel,1.0,2
TransformerModel,4.053508854797679,24
TransformerModel,3.8645783739023827,35
TransformerModel,4.252974975106085,39
TransformerModel,4.128494129663178,39
TransformerModel,3.459431618637298,11
TransformerModel,3.3082708345352603,18
TransformerModel,2.584962500721156,6
TransformerModel,4.1949067057088945,39
TransformerModel,1.0,2
TransformerModel,2.584962500721156,6
TransformerModel,2.5,8
TransformerModel,2.321928094887362,5
TransformerModel,4.169766962341045,39
TransformerModel,1.584962500721156,3
TransformerModel,3.2776134368191165,11
TransformerModel,3.6143694458867563,18
TransformerModel,4.394251257268313,39
TransformerModel,3.521640636343319,14
TransformerModel,4.167206309261304,39
TransformerModel,2.321928094887362,5
TransformerModel,3.084962500721156,12
TransformerModel,3.955311316634012,38
TransformerModel,3.8365916681089787,18
TransformerModel,3.94770277922009,18
TransformerModel,4.056564762130954,30
TransformerModel,4.4261772187513015,39
TransformerModel,4.039609784138564,37
TransformerModel,2.725480556997868,9
TransformerModel,4.060262039120379,27
TransformerModel,4.438747090435226,39
TransformerModel,3.3248629576173574,14
TransformerModel,4.458103180234289,39
TransformerModel,1.584962500721156,3
TransformerModel,4.438747090435226,39
TransformerModel,3.95822916866988,27
TransformerModel,4.304257026388135,39
TransformerModel,3.9321380397593737,19
TransformerModel,4.477459270033352,39
TransformerModel,2.0,4
TransformerModel,4.215354779870081,36
TransformerModel,4.150410872541982,39
TransformerModel,3.94770277922009,18
